repository_name_with_owner;Project;description;repository_url;commit_hash
io7m/jintegers;jintegers;Integer handling (Core);https://github.com/io7m/jintegers;b88759a53b7ef828826625d8ed7996030d100116
io7m/jnull;jnull;Null pointer handling (Core);https://github.com/io7m/jnull;07ddc20d299e6e6b693a6e8ba54159e118ab349f
io7m/jranges;jranges;Range handling (Core);https://github.com/io7m/jranges;997a52ce9e9168db65534d0257b7ffb02e121c8f
io7m/jstructural;jstructural;Java implementation of the structural document language (Tools);https://github.com/io7m/jstructural;2a1a149009a257008b2cab3e7d14ff2cf18f4299
io7m/jtensors;jtensors;Vector/matrix math package;https://github.com/io7m/jtensors;0253ac94175a0a052802c21c5d4cdc62d32ad1e4
io7m/junreachable;junreachable;Unreachable code handling (Core);https://github.com/io7m/junreachable;8de079492bf96591b2a0784cac93b648ea1a55b7
io7m/jvvfs;jvvfs;Virtual filesystem (Core);https://github.com/io7m/jvvfs;5349c8f02cdb16879ccde9d0247190aba2a6d766
iobeam/iobeam-client-java;iobeam-client-java;Java client library for the iobeam REST API.;https://github.com/iobeam/iobeam-client-java;06e7aeb2a313503392358a3671de7d28628d0e33
io-informatics/jackson-jsonld;jackson-jsonld;JSON-LD Module for Jackson;https://github.com/io-informatics/jackson-jsonld;efafea6591bc6c18bcce422f6a82bea2e9d5e277
ioos/cf4j;cf4j;Java library containing the NetCDF Climate and Forecast (CF) standard names and feature types. See http://cfconventions.org/standard-names.html for CF documentation.;https://github.com/ioos/cf4j;55b4f1fb5830b59d49582cb1f3437d6535d5631e
IOT-DSA/sdk-dslink-java;sdk-dslink-java;SDK for the IoT DSA protocol;https://github.com/IOT-DSA/sdk-dslink-java;6d83970100fb00b2b7793225aaf876b0ee7eb69b
iPlantCollaborativeOpenSource/CAS-Extensions;CAS-Extensions;Classes to allow a CAS server to pass group membership information to client applications.;https://github.com/iPlantCollaborativeOpenSource/CAS-Extensions;0736d5b17bde15c420066593c4cbfe5481a53532
irenical/jindy;jindy;Jindy;https://github.com/irenical/jindy;57c5647f7292d14016d45bf7d3ee76b476a41842
irenical/maven-parent-root;maven-parent-root;Releasable LGPL Java Project;https://github.com/irenical/maven-parent-root;9cddcc7b8b7f5f4bf40e3dd692c666cb1cfe35e1
irenical/slf4jindy;slf4jindy;SLF4J Binding;https://github.com/irenical/slf4jindy;a71d278f713b43e30b33f2ac17c2b351b891bd7f
irmen/Serpent;Serpent;Serpent serializes an object tree into a Python ast.literal_eval() compatible literal expression. It is safe to send serpent data to other machines over the network for instance (because only 'safe' literals are encoded). There is also a deserializer or parse provided that turns such a literal expression back into the appropriate Java object tree. It is an alternative to JSON to provide easy data integration between Java and Python. Serpent is more expressive as JSON (it supports more data types).;https://github.com/irmen/Serpent;60877b581069d4e592531968edd6c1468c822b0a
irobertson/pojomatic;pojomatic;Automatically provides configurable implementations of the     equals(Object), hashCode() and toString() methods inherited from java.lang.Object;https://github.com/irobertson/pojomatic;193c4025d3bf983fb00208751d2ddc2eac1e9d70
iron-io/iron_worker_java;iron_worker_java;An easy-to-use scalable task queue that gives cloud developers a simple way to offload front-end tasks, run scheduled jobs, and process tasks in the background and at scale.;https://github.com/iron-io/iron_worker_java;4261b8fe08357a587c44b0beb35379476e3a43e6
isisaddons-legacy/isis-module-command;isis-module-command; A module providing command persistence, enabling profiling, background execution and extended auditing capabilities. ;https://github.com/isisaddons/isis-module-command;0bfdb7fcbe92247a1f92633bde8856e4df5556c8
isisaddons-legacy/isis-module-stringinterpolator;isis-domainservice-stringinterpolator;A domain service for generating (mail-merging) .stringinterpolator files         based on a template .stringinterpolator and an input XML file.  Designed for use within         Apache Isis, though has no dependencies on Isis.;https://github.com/danhaywood/isis-domainservice-stringinterpolator;0018f3f694b8ccb154312454adf817d813edd4b0
isisaddons-legacy/isis-wicket-gmap3;isis-wicket-gmap3; A Wicket component for Apache Isis' Wicket viewer to render any collection of entities that implement Locatable in a Google map (gmap3 API) ;https://github.com/isisaddons/isis-wicket-gmap3;64fc6bc9c2d43ccdaae7b31e8943059d709f2895
isisaddons-legacy/isis-wicket-wickedcharts;isis-wicket-wickedcharts; A number of components for Apache Isis' Wicket viewer, to render a standalone chart or a bar chart for a collection of entities. Uses wickedcharts Wicket component, a wrapper around HighCharts JS. Note that a HighCharts license is required for any commercial usage. ;https://github.com/isisaddons/isis-wicket-wickedcharts;df7e85a64a0685bbcca4a3a7af46769067ec28eb
ismetozalp/morphia-gwt;morphia-gwt;Morphia GWT Extension;https://github.com/ismetozalp/morphia-gwt;c4de0c8b6c0c4a2bfdee429a6b4be21140a45685
italiangrid/https-utils;https-utils;HTTP server security utilities for VOMS proxy support;https://github.com/italiangrid/https-utils;15face31a5b0fbf44968139560149111d550118b
italiangrid/voms-api-java;voms-api-java;A patched bouncycastle-mail;https://github.com/italiangrid/voms-api-java;b33d6cf98ca9449bed87b1cc307d411514589deb
italiangrid/voms-clients;voms-clients;VOMS service command-line clients;https://github.com/italiangrid/voms-clients;069cbe324c85286fa454bd78c3f76c23e97e5768
ITArray/automotion-java;java.automation.library;Library for automation testing;https://github.com/dzaiats/java.automation.library;3e1678f4856da4edea5f458d811584af9a81090f
itext/itextpdf;itextpdf;iText ISO-19005 Module;https://github.com/itext/itextpdf;2822873dd3bb54579412f4467e9b23200243bef6
itfsw/mybatis-generator-plugin;mybatis-generator-plugin;Mybatis Generator Plugins;https://github.com/itfsw/mybatis-generator-plugin;c45ad89104a69d935a954ad91ce69cec648df84b
itsajskid/jrgen;jrgen;Generate Random Data for Consumption;https://github.com/itsajskid/jrgen;fff9ac0699f671f2a5c350939ff27e3db9efcb88
ivanceras/fluentsql;fluentsql;Fluent SQL;https://github.com/ivanceras/fluentsql;24b82d08a43049b01a7630196267b3f797a4158b
IvanTrendafilov/Confucius;Confucius;A NoXML, lightweight configuration library;https://github.com/IvanTrendafilov/Confucius;12604ddabde4942a91be19b26c1816ea784e70ef
ivaynberg/wicket-select2;wicket-select2;Provides integration between Apache Wicket and Select2;https://github.com/ivaynberg/wicket-select2;53e108cf531c99791e5b98103e27dac63d06c4bf
IvoNet/beanunit;beanunit;beanunit is a unit test (junit) extension for automated testing of beans.;https://github.com/IvoNet/beanunit;ecefd3d0120c0b50a95e90be11dcceecfab5e180
iweinzierl/android-logging;android-logging;Library that provides a better logging interface than the Android Log interface.;https://github.com/iweinzierl/android-logging;058470706baf4c1de91390be3f4de9324d5842f2
iweinzierl/android-utils;android-utils;Library that provides some nice to have utilities when developing Android applications.;https://github.com/iweinzierl/android-utils;572a35b30841c318fcccd47ed6b135a0ec0512e1
ixa-ehu/ixa-pipe-nerc;ixa-pipe-nerc;ixa pipes sequence labeler (ixa2.si.ehu.es/ixa-pipes).;https://github.com/ixa-ehu/ixa-pipe-nerc;299cb49348eb7650fef2ae47c73f6d3384b43c34
ixa-ehu/ixa-pipe-pos;ixa-pipe-pos;POS tagger and lemmatizer of ixa pipes (ixa2.si.ehu.es/ixa-pipes);https://github.com/ixa-ehu/ixa-pipe-pos;083c986103f95ae8063b8ddc89a2caa8047d29b9
ixa-ehu/ixa-pipe-tok;ixa-pipe-tok;The tokenizer of ixa pipes (ixa2.si.ehu.es/ixa-pipes).;https://github.com/ixa-ehu/ixa-pipe-tok;be38651a1267be37764b08acce9ee12a87fb61e7
ixa-ehu/kaflib;kaflib;Kaflib is a java library to create and edit KAF documents.;https://github.com/ixa-ehu/kaflib;3921f55d9ae4621736a329418f6334fb721834b8
j256/simplemagic;simplemagic;Simple Magic Classes;https://github.com/j256/simplemagic;360362b52be76e31d01182abffe73f25e170221d
j2ro/mod-http-event-bus-bridge;mod-http-event-bus-bridge;Http Event Bus Bridge Module for Vert.x;https://github.com/j2ro/mod-http-event-bus-bridge;7c361e23a507f4c839bb116f7961f3b2f825859b
j3d/j3dtools;j3dtools;A set of Java-based software libraries for 3D graphics rendering;https://github.com/j3d/j3dtools;cbe05295bd3104f60b1fcad1fda11c8a66516912
jacek-marchwicki/JavaWebsocketClient;JavaWebsocketClient;RxJavaWebsocketClient is simple library for Websocket connection for java and Android. It is designed to be fast and fault tolerant.;https://github.com/jacek-marchwicki/JavaWebsocketClient;a6beec67ce611caa234eef3ed1dc341126ffffb7
jackhatedance/plum;plum;Plum aims to provide a more simple and highly abstract way of interaction.;https://github.com/jackhatedance/plum;15ff416f07c25b06fdb2ada8f96f6b6e892e4030
JacpFX/JacpFX;JacpFX;The JacpFX Project is an API to create Rich Clients in MVC style with JavaFX, Spring (or other DI frameworks) and an Actor like component approach.;https://github.com/JacpFX/JacpFX;14c2a4c332c6d63f7d86d26b899011ca23715996
JadiraOrg/jadira;jadira;Cloning for Jadira Framework;https://github.com/JadiraOrg/jadira;d55d0238395f0cb900531f1f08b4b2d87fa9a4f6
jaegertracing/jaeger-client-java;jaeger-client-java;Jaeger Java bindings for OpenTracing API;https://github.com/uber/jaeger-client-java;74adce4c4b4c507ccfb010ffb06c95973cc97c6a
ja-fra/zk-configuration;zk-configuration;Access to Zookeeper through Commons-Configuration Interface;https://github.com/ja-fra/zk-configuration;f48d4e6511ee9d0a5238651445632472c56ce3b4
jaimegarza/syntax-maven-plugin;syntax-maven-plugin; Syntax is a compiler compiler that handles LALR and SLR grammars. It can generate C, Java and Free Pascal/Delphi Pascal artifacts. The syntax-maven-plugin uses syntax to generate source files on maven. Syntax's parser is itself built by using the syntax-maven-plugin. ;https://github.com/jaimegarza/syntax-maven-plugin;d61fb60e91d412e02f88db02fb8329af7cbec3f7
JakeWharton/butterknife;butterknife;Field and method binding for Android views.;https://github.com/JakeWharton/butterknife;a73067451f4afd3b12212150ef741e6c5255d6c5
JakeWharton/DiskLruCache;DiskLruCache;A disk-based implementaion of a least-recently used cache.;https://github.com/JakeWharton/DiskLruCache;3e016356cfc7e5f9644a7a732fe0223e9742e024
JakeWharton/domainr-java;domainr-java;A Java wrapper around the Domainr API and a simple DSL for easy interaction.;https://github.com/JakeWharton/domainr-java;a490a35920b3e6800ac497408b7de69cca5202ed
JakeWharton/picasso2-okhttp3-downloader;picasso2-okhttp3-downloader;A OkHttp 3 client implementation for Picasso 2.;https://github.com/JakeWharton/picasso2-okhttp3-downloader;e54cccd29b70eed68a3ec21401ec9910b294028d
JakeWharton/pingdom-java;pingdom-java;A Java wrapper around the Pingdom RESTful API and a simple DSL for easy interaction.;https://github.com/JakeWharton/pingdom-java;385055db791f90e6f7c21de1d2d93c7d2ad0e6ea
JakeWharton/RxRelay;RxRelay;Objects that are both an Observable and an Action1.;https://github.com/JakeWharton/RxRelay;86c9c0582a390b9e50e8602e607490878169bc68
jakewins/brew;brew;A collection of tools to brew client side coffee apps. Includes coffeescript builder, requirejs builder and HAML compiler.;https://github.com/jakewins/brew;a72c55bf680db6db20ef8a9bfa0d8dc644901b67
jakewins/javadoctest;javadoctest;Test example code from your javadocs;https://github.com/jakewins/javadoctest;bdd749545cc22aee9ad1e50b5aaac01a5d3f5e56
jakubholynet/dbunit-express;dbunit-express;"The project helps you to setup a DbUnit test using an embedded Derby database 	by providing an  AbstractEmbeddedDbTestCase.java that you extend, instructions 	for using it, and the utility DatabaseCreator.java for creating and initializing the DB.";https://github.com/jakubholynet/dbunit-express;d6d247434e63cd44381b207d6fb3cc4c28befe1b
jakubkolar/autobuilder;autobuilder;AutoBuilder is a magic builder library for unit tests on JVM.;https://github.com/jakubkolar/autobuilder;67a1134cf8cc7beca95c1bac9c5987b243398dc7
jalasoft/czech-trainsporation-api;czech-trainsporation-api;Parent POM of JalaSoft library that provides API for retrieving online information about trains.;https://github.com/jalasoft/czech-trainsporation-api;b256337ae59464914275e23814f09d689997cd6e
jalkanen/speed4j;speed4j;Speed4j is a basic performance analysis library for Java which allows you to insert                stopwatches into your codebase and turn them on or off as you need.;https://github.com/jalkanen/speed4j;1d2db9c9b9def869c25fedb9bbd7cf95c39023bd
Jamcracker/jit-core;jit-core;This is the code for core adapter for Jamcracker Integration Toolkit;https://github.com/Jamcracker/jit-core;1665a2917f74fe7535e445901e1332958b56c95f
jamesagnew/hapi-fhir;hapi-fhir;HAPI FHIR - Java API for HL7 FHIR Clients and Servers;https://github.com/jamesagnew/hapi-fhir;97289b3a1f2407c6f2c31164a22d334d8e0cd1fb
james-hu/jabb-core-java8;jabb-core-java8;Additions to jabb-core that require Java 8;https://github.com/james-hu/jabb-core-java8;e1629f4f1be92f3ec499fabb7ce1812bb421a17d
jamesoram/testdriver;testdriver;Testdriver: minimal test framework for Selenium WebDriver.;https://github.com/jamesoram/testdriver;3052431ab1e59a755d9c92924c24cec1881e14f7
jamiefolson/JAnnotateR;JAnnotateR;Java Annotations to R Project;https://github.com/jamiefolson/JAnnotateR;e666645bc4c91e746aa5390b1c64d989393507d5
jankotek/JDBM3;JDBM3;JDBM provides TreeMap, HashMap and other collections backed up by disk storage. Now you can handle billions of items without ever running out of memory. JDBM is probably the fastest and the simpliest pure Java database.;https://github.com/jankotek/JDBM3;f50c92afe8ffe80b6925d36a717da3118468b8ba
jankotek/JDBM4;JDBM4;JDBM provides TreeMap and HashMap backed by disk storage. It is a fast,         scalable and easy to use embedded Java database.;https://github.com/jankotek/JDBM4;e4174d4bfcc32960078976a90a956f21d4edf7fc
jankotek/mapdb;MapDB;MapDB provides concurrent Maps, Sets and Queues backed by disk storage or off-heap memory. It is a fast, scalable and easy to use embedded Java database.;https://github.com/jankotek/MapDB;ce851bf48748fc75da4a41176d569ec884f458e3
jankotek/mapdb-snappy;mapdb-snappy;Provides Snappy compression for MapDB database;https://github.com/jankotek/mapdb-snappy;f7d18112f50bdef5a9d601a349640c461a432994
jankotek/mapdb-unsafe;mapdb-unsafe;Provides in-memory store which uses sun.misc.Unsafe for 10% boost.;https://github.com/jankotek/mapdb-unsafe;182297da1a55a990506e38362af3a51f82de9946
jankroken/commandline;commandline;An annotation based command line parser;https://github.com/jankroken/commandline;6c0c11dbd102974f05f175ddfe1cba7fbb0cf341
janvanbesien/java-ipv6;java-ipv6;Java library to represent IPv6 addresses, networks, and related concepts;https://github.com/janvanbesien/java-ipv6;9af15b4a6c0074f9fa23dfa030027c631b9c2f78
janvolck/gradle-scr-plugin;gradle-scr-plugin;A wrapper around the felix scr generation so it can be easily used in gradle to create scr metadata for OSGi Bundles.;https://github.com/janvolck/gradle-scr-plugin;78d9fe400bdde99440cbd6954efe8ce3cbeee658
japgolly/android-test-utils;android-test-utils;Sonatype helps open source projects to set up Maven repositories on https://oss.sonatype.org/;https://github.com/japgolly/android-test-utils;0b88e44c41091f140bc768db544086716e7f83b8
japharr/excelparser;excelparser;Annotated Excel parsing library to simplify parsing excel sheet in Java;https://github.com/japharr/excelparser;afb573444027a5127c9438a8de124c75640a09a4
jarekratajski/badass;badass;Simple but not very clever constructions that make programmming easier;https://github.com/jarekratajski/badass;ced39171044d60340e03a6c1ea7a0e2c483df558
Jarlakxen/embedphantomjs;embedphantomjs;Embedded PhantomJS for Java;https://github.com/Jarlakxen/embedphantomjs;3141b5895129506b934896e6da0cf05918077b0c
